9901,2.25,0,716,20250404-022000-022500.mp4
9901,101.75,0,5984,20250404-022501-023000.mp4
9901,120.25,0,2348,20250404-023000-023500.mp4
9906,0.75,0,2740,20250404-023000-023500.mp4
9901,102.25,0,4776,20250404-023000-023500.mp4
9901,69,0,6016,20250404-023000-023500.mp4
9901,68.25,0,1548,20250404-023500-024000.mp4
9911,0.75,0,5592,20250404-023500-024000.mp4
9900,2.5,0,1388,20250404-024000-024500.mp4
9909,1,0,1852,20250404-024000-024500.mp4
9909,9.75,0,5520,20250404-031001-031500.mp4
9903,121.5,0,5984,20250404-032001-032500.mp4
9903,36.75,0,3408,20250404-032500-033001.mp4
9906,55.75,0,5984,20250404-051001-051500.mp4
9906,161.75,0,3008,20250404-051500-052001.mp4
9901,102.75,0,6016,20250404-051500-052001.mp4
9901,362.75,0,5984,20250404-052001-052500.mp4
9915,295.25,0,6016,20250404-052500-053001.mp4
9900,65.25,0,6016,20250404-052500-053001.mp4
9900,205.5,0,3396,20250404-053001-053500.mp4
9912,154.5,0,5984,20250404-053001-053500.mp4
9912,124.75,0,2328,20250404-053500-054001.mp4
9903,167.25,0,6016,20250404-053500-054001.mp4
9903,348.5,0,5984,20250404-054001-054500.mp4
9903,72,0,2420,20250404-054500-055001.mp4
9909,120.5,0,4676,20250404-054500-055001.mp4
9909,2.25,0,5088,20250404-054500-055001.mp4
9903,57.75,0,6016,20250404-054500-055001.mp4
9908,12.75,0,3396,20250404-055001-055500.mp4
9903,205,0,4456,20250404-055001-055500.mp4
9903,66.75,0,5832,20250404-055001-055500.mp4
9895,155.75,0,3008,20250404-055500-060001.mp4
9894,4.75,0,4452,20250404-055500-060001.mp4
9895,32,0,4504,20250404-055500-060001.mp4
9903,78.5,0,6015,20250404-055500-060001.mp4
9903,51.75,0,1008,20250404-060001-060500.mp4
9908,6.75,0,3152,20250404-060001-060500.mp4
9905,12.25,0,5984,20250404-060001-060500.mp4
9914,171.25,0,6016,20250404-060500-061000.mp4
9914,77.75,0,1340,20250404-061001-061500.mp4
9914,11.5,0,1596,20250404-061001-061500.mp4
9914,81.75,0,3328,20250404-061001-061500.mp4
9903,178.75,0,5984,20250404-061001-061500.mp4
